Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit
2014,Convenience stores,Sweets,Haribo,|121/01/07|,1308,1.41,1.81
2014,Convenience stores,Sweets,Haribo,|121/01/08|,996,1.24,1.84
2014,Convenience stores,Sweets,Haribo,|121/01/09|,1020,1.49,1.79
2014,Convenience stores,Sweets,Haribo,|121/01/10|,996,1.46,1.61
2014,Convenience stores,Sweets,Haribo,|121/01/11|,804,1.1,1.61
2014,Convenience stores,Sweets,Lindt,|74/01/01|,744,1.35,1.72
2014,Convenience stores,Sweets,Lindt,|74/01/02|,1248,1.14,1.73
2014,Convenience stores,Sweets,Lindt,|74/01/03|,1092,1.42,1.62
2014,Convenience stores,Sweets,Lindt,|74/01/04|,1236,1.27,1.63
2014,Convenience stores,Sweets,Lindt,|74/01/05|,804,1.47,1.84
2014,Convenience stores,Sweets,Lindt,|74/01/06|,816,1.11,1.9
2014,Convenience stores,Sweets,Lindt,|74/02/01|,672,1.37,1.76
2014,Convenience stores,Sweets,Lindt,|74/02/02|,1296,1.25,1.63
2014,Convenience stores,Sweets,Lindt,|74/02/03|,708,1.2,1.62
2014,Convenience stores,Sweets,Lindt,|74/02/04|,984,1.31,1.73
2014,Convenience stores,Sweets,Lindt,|74/02/05|,1092,1.47,1.81
2014,Convenience stores,Sweets,Lindt,|74/02/06|,756,1.27,1.61
2014,Convenience stores,Sweets,Lindt,|74/02/07|,864,1.5,1.73
2014,Convenience stores,Sweets,Lindt,|74/02/08|,1200,1.19,1.73
2014,Convenience stores,Sweets,Lindt,|74/02/09|,900,1.43,1.68
2014,Convenience stores,Sweets,Lindt,|74/02/10|,888,1.2,1.68
2014,Convenience stores,Sweets,Lindt,|74/02/11|,1140,1.17,1.82
2014,Convenience stores,Sweets,Lindt,|74/02/12|,1092,1.18,1.66
2014,Convenience stores,Sweets,Lindt,|74/03/01|,744,1.24,1.85
2014,Convenience stores,Sweets,Lindt,|74/03/02|,600,1.31,1.73
2014,Convenience stores,Sweets,Lindt,|74/03/03|,900,1.18,1.72
2014,Convenience stores,Sweets,Lindt,|74/03/04|,996,1.43,1.85
2014,Convenience stores,Sweets,Lindt,|74/04/01|,624,1.43,1.61
2014,Convenience stores,Sweets,Lindt,|74/05/01|,1128,1.15,1.71
2014,Convenience stores,Sweets,Lindt,|74/05/02|,828,1.49,1.82
2014,Convenience stores,Sweets,Lindt,|74/06/00|,696,1.15,1.9
2014,Convenience stores,Sweets,Lindt,|74/06/01|,732,1.2,1.71
2014,Convenience stores,Sweets,Lindt,|74/06/02|,1236,1.31,1.9
2014,Convenience stores,Sweets,Lindt,|74/06/03|,1260,1.13,1.79
2014,Convenience stores,Sweets,Lindt,|74/06/04|,708,1.25,1.86
2014,Convenience stores,Sweets,Lindt,|74/06/05|,1176,1.41,1.85
2014,Convenience stores,Sweets,Lindt,|74/06/06|,1116,1.48,1.8
2014,Convenience stores,Sweets,Lindt,|74/06/07|,1152,1.32,1.69
2014,Convenience stores,Sweets,Lindt,|74/06/08|,900,1.11,1.63
2014,Convenience stores,Sweets,Lindt,|74/06/09|,1320,1.22,1.77
2014,Convenience stores,Sweets,Lindt,|74/06/10|,1008,1.42,1.8
2014,Convenience stores,Sweets,Lindt,|74/06/11|,696,1.39,1.77
2014,Convenience stores,Sweets,Lindt,|74/06/12|,1200,1.29,1.82
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/01|,684,2.05,3.79
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/02|,1116,2.16,3.93
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/03|,1020,2.98,3.62
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/04|,708,2.13,3.76
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/05|,1020,2.08,3.54
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/06|,720,2.87,3.2
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/07|,1008,2.77,3.45
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/08|,660,2.04,3.74
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/09|,708,2.05,3.83
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/10|,1068,2.83,3.38
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/11|,1020,2.67,3.64
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/12|,864,2.19,3.59
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/13|,1200,2.62,3.3
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/14|,696,2.8,3.69
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/15|,888,2.28,3.36
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/16|,720,2.96,3.61
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/17|,696,2.31,3.2
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/18|,1200,2.06,3.65
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/19|,840,3,3.88
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/20|,912,2.42,3.29
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/21|,948,2.81,3.95
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/22|,936,2.51,3.4
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/23|,984,2.14,3.61
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/24|,636,2.99,3.36
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/25|,888,2.96,3.98
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/26|,924,2.12,3.31
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/27|,960,2.12,3.84
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/28|,648,2.22,3.44
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/29|,1176,2.69,3.89
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/30|,1056,2.76,3.3
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/31|,1020,2.11,3.36
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/32|,924,2.65,3.52
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/33|,924,2,3.63
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/34|,936,2.22,3.46
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/35|,660,2.71,3.55
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/36|,972,2.68,3.24
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/37|,1140,2.79,3.55
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/38|,1176,2.06,3.4
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/39|,804,2.08,3.99
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/40|,852,2.53,3.31
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/41|,792,2.28,3.96
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/42|,660,2.8,3.7
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/43|,1200,2.39,3.61
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/44|,1104,2.76,3.71
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/45|,888,2.4,3.37
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/46|,1068,2.05,3.45
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/47|,1044,2.19,3.84
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/48|,888,2,3.38
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/49|,852,2.66,3.96
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/80|,1068,2.84,3.65
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/81|,660,2.5,3.51
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/82|,624,2.05,3.82
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/83|,624,2.68,3.7
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/84|,1020,3,3.67
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/01/85|,972,2.25,3.23
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/02/01|,840,2.26,3.71
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/02/02|,672,2.55,3.57
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/02/03|,648,2.68,3.66
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/02/04|,972,2.01,3.46
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/02/05|,996,2.05,3.86
2014,Convenience stores,Fresh salads,Maxi Fresh,|81/02/07|,912,2.11,3.53
2014,Convenience stores,Delicatessen,Wild West,|30/02/00|,504,4.2,6.76
2014,Convenience stores,Delicatessen,Wild West,|30/02/01|,360,4.09,5.97
2014,Convenience stores,Delicatessen,Wild West,|30/02/02|,384,3.34,5.03
2014,Convenience stores,Delicatessen,Wild West,|30/02/03|,372,3.35,5.37
2014,Convenience stores,Delicatessen,Wild West,|30/02/04|,444,3.2,6.61
2014,Convenience stores,Delicatessen,Wild West,|30/02/05|,432,4.22,6.8
2014,Convenience stores,Delicatessen,Wild West,|30/02/06|,468,4.61,5.47
2014,Convenience stores,Delicatessen,Wild West,|30/02/07|,504,3.97,6.79
2014,Convenience stores,Delicatessen,Wild West,|30/02/09|,420,3.71,5.03
2014,Convenience stores,Delicatessen,Wild West,|30/02/89|,516,4.16,6.17
2014,Convenience stores,Delicatessen,Wild West,|30/02/90|,444,3.04,5.13
2014,Convenience stores,Delicatessen,Wild West,|30/02/91|,516,4.15,5.06
2014,Convenience stores,Delicatessen,Wild West,|30/02/99|,480,4.85,6.16
2014,Convenience stores,Delicatessen,Wild West,|30/03/01|,444,4.02,6.32
2014,Convenience stores,Delicatessen,Wild West,|30/03/02|,372,3.45,5.25
2014,Convenience stores,Delicatessen,Wild West,|30/03/03|,408,3.79,7
2014,Convenience stores,Delicatessen,Wild West,|30/03/05|,444,4.7,5.87
2014,Convenience stores,Delicatessen,Wild West,|30/03/06|,516,4.98,5.16
2014,Convenience stores,Delicatessen,Wild West,|30/03/07|,504,3.5,5.78
2014,Convenience stores,Delicatessen,Wild West,|30/03/08|,360,3.52,6.98
2014,Convenience stores,Delicatessen,Wild West,|30/04/01|,540,4.91,5.11
2014,Convenience stores,Delicatessen,Wild West,|30/04/02|,492,4.63,6.5
2014,Convenience stores,Delicatessen,Wild West,|30/05/01|,504,3.87,5.03
2014,Convenience stores,Delicatessen,Wild West,|30/05/02|,360,4.44,5.15
2014,Convenience stores,Delicatessen,Wild West,|30/05/03|,456,3.11,6.36
2014,Convenience stores,Delicatessen,Wild West,|30/05/04|,492,4.42,6.65
2014,Convenience stores,Delicatessen,Wild West,|30/05/06|,408,3.65,5.63
2014,Convenience stores,Delicatessen,Wild West,|30/05/07|,456,4.18,6.64
2014,Convenience stores,Delicatessen,Wild West,|30/06/01|,492,4.41,5.22
2014,Convenience stores,Delicatessen,Wild West,|30/06/02|,396,3.13,6.52
2014,Convenience stores,Beverages,Capy,|98/01/01|,72,1.01,1.39
2014,Convenience stores,Delicatessen,Palmera,|91/00/01|,432,4.83,6.21
2014,Convenience stores,Delicatessen,Palmera,|91/00/02|,540,3.73,5.15
2014,Convenience stores,Delicatessen,Palmera,|91/00/03|,456,4.54,5.19
2014,Convenience stores,Delicatessen,Palmera,|91/00/04|,384,4.52,5.24
2014,Convenience stores,Delicatessen,Palmera,|91/00/05|,360,4.08,5.86
2014,Convenience stores,Delicatessen,Palmera,|91/00/06|,456,4.66,6.63
2014,Convenience stores,Delicatessen,Palmera,|91/00/07|,528,3.21,6.67
2014,Convenience stores,Delicatessen,Palmera,|91/00/08|,504,3.29,6.44
2014,Convenience stores,Delicatessen,Palmera,|91/00/09|,516,4.2,6.85
2014,Convenience stores,Delicatessen,Palmera,|91/00/10|,372,3.67,6.68
2014,Convenience stores,Delicatessen,Palmera,|91/00/11|,372,4.63,6.88
2014,Convenience stores,Delicatessen,Palmera,|91/00/12|,492,4.49,6.84
2014,Convenience stores,Delicatessen,Palmera,|91/00/13|,504,4.76,5.06
2014,Convenience stores,Delicatessen,Palmera,|91/00/14|,468,3.04,6.7
2014,Convenience stores,Delicatessen,Palmera,|91/00/15|,540,4.33,6.52
2014,Convenience stores,Delicatessen,Palmera,|91/00/16|,444,4.85,6.74
2014,Convenience stores,Delicatessen,Palmera,|91/00/17|,540,4.75,5.59
2014,Convenience stores,Delicatessen,Palmera,|91/00/18|,468,4.87,5.65
2014,Convenience stores,Delicatessen,Palmera,|91/00/19|,468,3.11,5.23
2014,Convenience stores,Delicatessen,Palmera,|91/00/20|,396,4.01,5.56
2014,Hypermarkets,Cheese products,President,|32/01/01|,600,2.23,3.33
2014,Hypermarkets,Cheese products,President,|32/01/02|,228,2.62,3.2
2014,Hypermarkets,Cheese products,President,|32/01/03|,312,2.39,3.41
2014,Hypermarkets,Cheese products,President,|32/01/04|,480,2.46,3.06
2014,Hypermarkets,Cheese products,President,|32/01/05|,132,2.26,3.39
2014,Hypermarkets,Cheese products,President,|32/01/06|,516,2.23,3.51
2014,Hypermarkets,Cheese products,President,|32/01/07|,540,2.17,3.19
2014,Hypermarkets,Cheese products,President,|32/01/08|,360,2.67,3.17
2014,Hypermarkets,Cheese products,President,|32/01/09|,228,2.5,3.36
2014,Hypermarkets,Cheese products,President,|32/01/10|,324,2.7,3.43
2014,Hypermarkets,Cheese products,President,|32/01/11|,132,2.7,3
2014,Hypermarkets,Cheese products,President,|32/01/12|,288,2.58,3.49
2014,Hypermarkets,Cheese products,President,|32/01/13|,180,2.41,3.55
2014,Hypermarkets,Cheese products,President,|32/01/14|,504,2.56,3.38
2014,Hypermarkets,Cheese products,President,|32/01/15|,456,2.04,3.42
2014,Hypermarkets,Cheese products,President,|32/01/16|,252,2.37,3.74
2014,Hypermarkets,Cheese products,President,|32/01/17|,288,2.66,3.51
2014,Hypermarkets,Cheese products,President,|32/01/18|,276,2.66,3.56
2014,Hypermarkets,Cheese products,President,|32/01/19|,312,2.14,3.63
2014,Hypermarkets,Cheese products,President,|32/01/20|,408,2.19,3.19
2014,Hypermarkets,Cheese products,President,|32/01/21|,348,2.45,3.28
2014,Hypermarkets,Cheese products,President,|32/01/22|,588,2.27,3.79
2014,Hypermarkets,Cheese products,President,|32/02/01|,456,2.46,3.7
2014,Hypermarkets,Bread products,Hassett,|130/01/01|,1428,0.75,0.98
2014,Hypermarkets,Bread products,Hassett,|130/01/02|,1560,0.7,0.94
2014,Hypermarkets,Bread products,Hassett,|130/01/03|,2124,0.9,0.94
2014,Hypermarkets,Bread products,Hassett,|130/01/04|,1464,0.73,0.98
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/10|,1452,0.77,0.95
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/11|,2184,0.73,0.92
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/12|,1728,0.88,0.92
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/13|,1344,0.87,1
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/14|,1848,0.76,0.91
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/15|,2184,0.74,0.9
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/16|,2052,0.84,1
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/17|,1332,0.8,0.99
2014,Hypermarkets,Bread products,Southeastern windmill,|44/01/18|,2100,0.73,0.99
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/01|,1260,0.87,0.91
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/02|,1272,0.78,0.98
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/03|,1944,0.88,0.97
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/04|,1332,0.72,0.92
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/05|,1524,0.71,0.98
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/06|,1500,0.71,0.93
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/07|,1740,0.79,0.99
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/08|,1344,0.87,0.98
2014,Hypermarkets,Bread products,Southeastern windmill,|44/02/09|,2400,0.89,0.93
2014,Hypermarkets,Sauces,De Cecco,|22/22/01|,132,2.64,2.973333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/02|,144,2.48,2.986666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/03|,132,2.786666667,2.973333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/04|,132,2.44,2.993333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/05|,144,2.433333333,2.98
2014,Hypermarkets,Sauces,De Cecco,|22/22/06|,168,2.493333333,2.973333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/07|,144,2.573333333,2.933333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/08|,180,2.573333333,2.913333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/09|,168,2.793333333,2.913333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/10|,156,2.713333333,2.98
2014,Hypermarkets,Sauces,De Cecco,|22/22/11|,180,2.413333333,2.88
2014,Hypermarkets,Sauces,De Cecco,|22/22/12|,168,2.526666667,2.926666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/13|,144,2.273333333,2.94
2014,Hypermarkets,Sauces,De Cecco,|22/22/14|,132,2.3,2.973333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/15|,168,2.273333333,2.96
2014,Hypermarkets,Sauces,De Cecco,|22/22/16|,144,2.366666667,2.98
2014,Hypermarkets,Sauces,De Cecco,|22/22/17|,144,2.48,2.88
2014,Hypermarkets,Sauces,De Cecco,|22/22/18|,144,2.3,2.933333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/19|,168,2.693333333,2.866666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/20|,156,2.64,2.966666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/21|,180,2.38,2.98
2014,Hypermarkets,Sauces,De Cecco,|22/22/22|,168,2.513333333,2.866666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/23|,156,2.726666667,2.993333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/24|,156,2.346666667,2.926666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/25|,120,2.326666667,2.966666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/26|,132,2.32,2.926666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/27|,168,2.486666667,2.906666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/28|,168,2.333333333,2.9
2014,Hypermarkets,Sauces,De Cecco,|22/22/29|,156,2.546666667,2.966666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/30|,168,2.573333333,2.966666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/31|,168,2.513333333,2.88
2014,Hypermarkets,Sauces,De Cecco,|22/22/32|,120,2.326666667,2.893333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/33|,156,2.346666667,2.986666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/34|,168,2.286666667,3
2014,Hypermarkets,Sauces,De Cecco,|22/22/35|,120,2.313333333,2.906666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/36|,132,2.413333333,2.94
2014,Hypermarkets,Sauces,De Cecco,|22/22/37|,144,2.533333333,2.98
2014,Hypermarkets,Sauces,De Cecco,|22/22/38|,144,2.453333333,2.926666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/39|,120,2.406666667,2.94
2014,Hypermarkets,Sauces,De Cecco,|22/22/40|,156,2.306666667,2.933333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/41|,144,2.46,2.9
2014,Hypermarkets,Sauces,De Cecco,|22/22/42|,132,2.44,2.953333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/43|,132,2.38,2.96
2014,Hypermarkets,Sauces,De Cecco,|22/22/44|,144,2.46,2.973333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/45|,120,2.56,3
2014,Hypermarkets,Sauces,De Cecco,|22/22/46|,168,2.593333333,2.913333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/47|,120,2.446666667,2.913333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/48|,132,2.513333333,2.993333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/49|,144,2.506666667,2.946666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/50|,168,2.273333333,2.9
2014,Hypermarkets,Sauces,De Cecco,|22/22/51|,168,2.473333333,2.866666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/52|,180,2.566666667,2.873333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/53|,132,2.573333333,2.873333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/54|,120,2.506666667,2.96
2014,Hypermarkets,Sauces,De Cecco,|22/22/55|,132,2.446666667,2.9
2014,Hypermarkets,Sauces,De Cecco,|22/22/56|,144,2.58,2.966666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/57|,180,2.573333333,2.986666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/61|,120,2.413333333,2.906666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/62|,144,2.726666667,2.906666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/63|,180,2.426666667,2.966666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/64|,180,2.566666667,2.92
2014,Hypermarkets,Sauces,De Cecco,|22/22/65|,180,2.673333333,2.913333333
2014,Hypermarkets,Sauces,De Cecco,|22/22/66|,132,2.606666667,2.926666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/67|,180,2.28,2.92
2014,Hypermarkets,Sauces,De Cecco,|22/22/68|,180,2.446666667,2.88
2014,Hypermarkets,Sauces,De Cecco,|22/22/69|,132,2.32,2.926666667
2014,Hypermarkets,Sauces,De Cecco,|22/22/70|,132,2.593333333,2.986666667
2014,Hypermarkets,Cheese products,Garofalo,|110/00/00|,252,2.19,3.63
2014,Hypermarkets,Cheese products,Garofalo,|110/00/01|,228,2.8,3.79
2014,Hypermarkets,Cheese products,Garofalo,|110/00/02|,384,2.06,3.18
2014,Hypermarkets,Cheese products,Garofalo,|110/00/03|,132,2.18,3.58
2014,Hypermarkets,Cheese products,Garofalo,|110/00/04|,204,2.52,3.53
2014,Hypermarkets,Cheese products,Garofalo,|110/00/05|,372,2.69,3.49
2014,Hypermarkets,Cheese products,Garofalo,|110/00/06|,300,2.06,3.32
2014,Hypermarkets,Cheese products,Garofalo,|110/00/07|,564,2.11,3.5
2014,Hypermarkets,Cheese products,Garofalo,|110/00/08|,288,2.23,3.31
2014,Hypermarkets,Cheese products,Garofalo,|110/00/09|,192,2.61,3.19
2014,Hypermarkets,Cheese products,Garofalo,|110/00/10|,252,2.2,3.36
2014,Hypermarkets,Cheese products,Garofalo,|110/00/11|,384,2.26,3.63
2014,Hypermarkets,Cheese products,Garofalo,|110/00/13|,252,2.65,3.72
2014,Hypermarkets,Cheese products,Garofalo,|110/00/14|,336,2.18,3.74
2014,Hypermarkets,Cheese products,Garofalo,|110/00/15|,576,2.79,3.6
2014,Hypermarkets,Cheese products,Garofalo,|110/00/17|,468,2.2,3.52
2014,Hypermarkets,Cheese products,Garofalo,|110/00/18|,276,2.19,3.38
2014,Hypermarkets,Cheese products,Garofalo,|110/00/19|,216,2.31,3.72
2014,Hypermarkets,Cheese products,President,|75/01/01|,588,2.62,3.18
2014,Hypermarkets,Cheese products,President,|75/01/02|,240,2.71,3.11
2014,Hypermarkets,Cheese products,President,|75/01/03|,552,2.37,3.6
2014,Hypermarkets,Cheese products,President,|75/01/04|,516,2.48,3.48
2014,Hypermarkets,Cheese products,President,|75/01/05|,132,2.7,3.24
2014,Hypermarkets,Cheese products,President,|75/01/06|,276,2.18,3.49
2014,Hypermarkets,Cheese products,President,|75/01/07|,492,2.21,3.16
2014,Hypermarkets,Cheese products,President,|75/01/08|,168,2.02,3.04
2014,Hypermarkets,Cheese products,President,|75/01/09|,144,2.09,3.8
2014,Hypermarkets,Cheese products,President,|75/01/10|,348,2.59,3.53
2014,Hypermarkets,Cheese products,President,|75/01/11|,540,2.48,3.52
2014,Hypermarkets,Cheese products,President,|75/01/12|,444,2.73,3.53
2014,Convenience stores,Coffee,Nestle',|65/01/01|,6108,1.05,1.01
2014,Convenience stores,Coffee,Nestle',|65/01/02|,9012,0.49,1.11
2014,Convenience stores,Coffee,Nestle',|65/01/03|,5436,0.96,1.09
2014,Convenience stores,Coffee,Nestle',|65/01/04|,7452,1.11,1.09
2014,Convenience stores,Coffee,Nestle',|65/01/05|,7608,0.48,0.97
2014,Convenience stores,Coffee,Nestle',|65/01/06|,8400,0.73,1.03
2014,Convenience stores,Coffee,Nestle',|65/01/07|,9480,0.45,1.05
2014,Convenience stores,Coffee,Nestle',|65/01/08|,6924,1.04,0.97
2014,Convenience stores,Coffee,Nestle',|65/01/09|,6864,0.98,0.91
2014,Convenience stores,Coffee,Nestle',|65/01/10|,9000,0.81,1.14
2014,Convenience stores,Coffee,Nestle',|65/01/11|,5448,0.59,0.94
2014,Convenience stores,Beverages,Nestle',|65/02/01|,60,1.15,1.34
2014,Convenience stores,Sweets,Corny,|109/01/01|,576,1.48,1.6
2014,Convenience stores,Sweets,Corny,|109/01/02|,1272,1.29,1.77
2014,Convenience stores,Sweets,Corny,|109/01/03|,744,1.23,1.69
2014,Convenience stores,Sweets,Corny,|109/01/04|,732,1.48,1.65
2014,Convenience stores,Sweets,Corny,|109/01/05|,864,1.13,1.61
2014,Convenience stores,Fresh salads,Grekomila,|85/01/01|,1152,2.64,3.94
2014,Convenience stores,Fresh salads,Grekomila,|85/01/02|,780,2.53,3.48
2014,Convenience stores,Fresh salads,Grekomila,|85/01/03|,636,2.6,3.57
2014,Convenience stores,Fresh salads,Grekomila,|85/01/04|,720,2.25,3.67
2014,Convenience stores,Fresh salads,Grekomila,|85/01/05|,1200,2.94,3.47
